"state","brand","spend","impressions","leads","link_clicks","reach","agency"
"TX","B3",12.4,355,0,1,334,"Agency 3"
"CA","B3",56.29,4490,4,50,4422,"Agency 3"
"CA","B3",57.16,2012,7,39,1942,"Agency 8"
"CA","B3",49.95,1465,1,9,1320,"Agency 2"
"OH","B3",31.38,1656,2,16,1562,"Agency 2"
"GA","B3",30.91,1168,1,8,1117,"Agency 8"
"VA","B3",29.23,1496,2,8,1447,"Agency 3"
"MI","B3",5.04,250,0,0,239,"Agency 4"
"TX","B3",25.88,1085,1,18,998,"Agency 2"
"OK","B3",32.1,1410,1,4,1289,"Agency 2"
"VA","B3",21.35,716,1,3,651,"Agency 3"
"CA","B3",70.13,1947,2,17,1831,"Agency 2"
"CA","B3",47.85,1047,0,9,947,"Agency 4"
"CA","B3",26.14,987,2,6,966,"Agency 3"
"CT","B3",23.57,883,0,8,870,"Agency 3"
"DC","B3",32.62,1524,1,4,1496,"Agency 8"
"GA","B3",55.39,1318,5,22,1271,"Agency 3"
"CA","B3",42,2150,0,17,2077,"Agency 3"
"CA","B3",52.73,3232,4,18,2954,"Agency 3"
"CO","B3",31.03,1667,0,9,1542,"Agency 2"
"CO","B3",26.72,735,2,16,704,"Agency 3"
"CO","B3",32.56,890,1,9,842,"Agency 3"
"WA","B3",22.95,1068,2,7,1035,"Agency 3"
"NY","B3",68.45,3472,9,49,2985,"Agency 2"
"CA","B3",32.89,1733,3,11,1696,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"CA","B3",48.99,3002,6,17,2958,"Agency 3"
"GA","B3",73.38,4257,2,44,3968,"Agency 2"
"WA","B3",32.06,1114,1,6,1084,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",15.19,667,0,5,631,"Agency 3"
"FL","B3",11.02,283,1,5,269,"Agency 3"
"GA","B3",38.31,1322,0,4,1251,"Agency 4"
"TX","B3",0,0,0,0,0,"Agency 3"
"CT","B3",51.61,2233,2,16,2047,"Agency 3"
"NC","B3",30.34,1591,0,11,1496,"Agency 3"
"VA","B3",33.57,2493,3,16,2432,"Agency 3"
"NY","B3",63.68,2476,4,11,2332,"Agency 2"
"MI","B3",0,0,0,0,0,"Agency 3"
"GA","B3",37.62,1172,0,3,1102,"Agency 4"
"CA","B3",48.38,2183,1,27,2072,"Agency 2"
"FL","B3",45.89,1941,3,19,1888,"Agency 3"
"TN","B3",48.06,3086,0,4,2943,"Agency 4"
"VA","B3",29.85,1572,1,8,1540,"Agency 8"
"CO","B3",39.94,1594,0,22,1511,"Agency 2"
"OH","B3",24.39,1304,3,11,1261,"Agency 2"
"TX","B3",10.05,338,1,2,328,"Agency 8"
"MA","B3",37.85,2297,3,12,2239,"Agency 3"
"FL","B3",65.91,2532,4,34,2473,"Agency 3"
"CA","B3",48.69,2181,4,54,2049,"Agency 2"
"MI","B3",4.19,151,0,1,145,"Agency 4"
"WA","B3",15.6,552,0,4,522,"Agency 3"
"CA","B3",31.72,2231,0,6,2159,"Agency 3"
"MI","B3",28.46,1583,1,6,1522,"Agency 3"
"CT","B3",23.45,972,0,1,888,"Agency 3"
"VA","B3",7.26,315,3,6,310,"Agency 3"
"CA","B3",48.11,2104,1,44,2035,"Agency 8"
"GA","B3",31.1,1853,1,5,1799,"Agency 8"
"MA","B3",34.26,2097,4,15,2064,"Agency 3"
"FL","B3",32.55,1817,2,23,1721,"Agency 8"
"CA","B3",50.31,1842,1,31,1795,"Agency 8"
"VA","B3",31.35,2228,0,15,2089,"Agency 3"
"VA","B3",44.96,1630,5,20,1510,"Agency 3"
"FL","B3",18.52,1353,0,7,1292,"Agency 3"
"GA","B3",32.82,1499,4,18,1449,"Agency 8"
"CA","B3",58.29,3433,1,28,3358,"Agency 3"
"CO","B3",31.3,1553,0,4,1399,"Agency 2"
"MA","B3",35.18,2021,1,12,2000,"Agency 3"
"TN","B3",16.35,622,3,5,542,"Agency 4"
"TN","B3",48.13,2394,1,5,2293,"Agency 4"
"MA","B3",7.91,706,1,8,680,"Agency 3"
"GA","B3",13.56,697,0,3,668,"Agency 4"
"CA","B3",38.8,2755,0,14,2696,"Agency 3"
"MI","B3",6.27,383,0,3,344,"Agency 4"
"NJ","B3",15.73,586,2,5,556,"Agency 3"
"CA","B3",51.93,2347,2,32,2254,"Agency 8"
"CO","B3",25.56,628,2,15,608,"Agency 3"
"NJ","B3",34.28,1009,1,8,960,"Agency 3"
"CA","B3",49.66,1897,5,19,1765,"Agency 2"
"FL","B3",79.47,3374,8,98,3299,"Agency 8"
"CA","B3",47.31,2993,3,18,2961,"Agency 3"
"IL","B3",145.74,5486,3,26,5212,"Agency 2"
"VA","B3",22.36,1216,5,25,1189,"Agency 3"
"GA","B3",16.4,628,0,3,591,"Agency 4"
"TN","B3",40.62,1865,1,12,1759,"Agency 8"
"CA","B3",50.13,2213,2,11,2021,"Agency 2"
"TN","B3",27.92,1307,2,6,1223,"Agency 4"
"NY","B3",16.98,597,2,6,569,"Agency 3"
"CT","B3",22.29,1053,0,2,1000,"Agency 3"
"NJ","B3",38.8,1228,2,6,1118,"Agency 2"
"VA","B3",24.26,1491,1,17,1343,"Agency 3"
"NY","B3",32.43,1433,1,5,1387,"Agency 2"
"TX","B3",36.42,1956,2,10,1888,"Agency 3"
"VA","B3",72.1,2929,4,14,2810,"Agency 8"
"VA","B3",0,0,0,0,0,"Agency 3"
"MO","B3",49.59,1838,2,24,1740,"Agency 8"
"CA","B3",36.83,2014,2,9,1956,"Agency 3"
"MO","B3",56.18,2425,4,9,2278,"Agency 8"
"OK","B3",33.01,1766,3,13,1664,"Agency 2"
"NY","B3",64.25,2760,5,13,2626,"Agency 2"
"FL","B3",33.77,1700,3,29,1639,"Agency 8"
"MA","B3",0,0,0,0,0,"Agency 3"
"GA","B3",36.37,1347,2,12,1301,"Agency 8"
"NJ","B3",22.55,1983,2,4,1905,"Agency 4"
"TN","B3",18.78,1304,0,2,1257,"Agency 4"
"CA","B3",49.7,1577,4,21,1443,"Agency 2"
"CO","B3",20.89,674,0,5,639,"Agency 6"
"TX","B3",44.29,2078,3,22,2043,"Agency 8"
"VA","B3",47,2290,2,7,2190,"Agency 8"
"CA","B3",19.37,1095,0,3,1048,"Agency 3"
"CO","B3",35.24,1248,0,4,1174,"Agency 3"
"OH","B3",24.02,1122,1,6,1076,"Agency 2"
"MD","B3",39.52,2258,6,14,2163,"Agency 8"
"VA","B3",38.65,1788,2,11,1681,"Agency 8"
"CO","B3",0,0,0,0,0,"Agency 3"
"CA","B3",53.79,2715,1,35,2600,"Agency 8"
"IL","B3",37.68,1242,1,10,1164,"Agency 2"
"CT","B3",25.4,1385,1,9,1310,"Agency 3"
"TX","B3",26.12,1106,0,12,1070,"Agency 2"
"CA","B3",47.69,2272,2,10,2065,"Agency 2"
"FL","B3",44.71,2520,7,73,2410,"Agency 8"
"FL","B3",29.43,2553,1,12,2469,"Agency 3"
"TX","B3",18.93,1159,0,2,1118,"Agency 3"
"OH","B3",63.07,2794,4,43,2685,"Agency 2"
"GA","B3",5.75,300,0,0,297,"Agency 4"
"CA","B3",36.02,2084,1,13,2032,"Agency 3"
"CA","B3",32.86,1011,0,5,910,"Agency 2"
"CA","B3",36.32,2115,1,13,2066,"Agency 8"
"NY","B3",0,0,0,0,0,"Agency 3"
"WA","B3",19.31,1285,2,6,1243,"Agency 3"
"WA","B3",29.4,1896,4,13,1846,"Agency 3"
"GA","B3",26.69,1010,2,10,976,"Agency 4"
"TN","B3",50.3,1835,1,20,1589,"Agency 2"
"VA","B3",71.08,3450,1,14,3245,"Agency 3"
"CA","B3",24.53,560,2,3,522,"Agency 2"
"TX","B3",19.64,876,1,3,849,"Agency 2"
"CA","B3",32.38,1660,1,17,1617,"Agency 3"
"CA","B3",15.99,777,4,10,765,"Agency 2"
"VA","B3",52.05,2750,10,41,2511,"Agency 8"
"MO","B3",0,0,0,2,0,"Agency 8"
"NJ","B3",16.69,1442,0,8,1377,"Agency 4"
"CA","B3",51.01,1807,3,10,1683,"Agency 3"
"CA","B3",32.17,1386,2,11,1333,"Agency 3"
"GA","B3",49.96,2599,1,11,2550,"Agency 8"
"CO","B3",31.13,1727,0,10,1673,"Agency 2"
"NY","B3",66.2,3500,2,24,3119,"Agency 2"
"CA","B3",28.3,1107,0,14,1054,"Agency 2"
"FL","B3",34.83,2048,5,36,1969,"Agency 8"
"CA","B3",48.99,2358,1,26,2218,"Agency 2"
"CO","B3",47.93,1945,2,21,1791,"Agency 3"
"CA","B3",46.61,1952,3,6,1778,"Agency 3"
"WA","B3",9.72,211,0,1,197,"Agency 3"
"TN","B3",25.3,1145,1,6,1106,"Agency 4"
"MD","B3",32,2515,4,8,2288,"Agency 8"
"DC","B3",34.09,1615,2,9,1590,"Agency 8"
"CA","B3",32.57,943,1,6,879,"Agency 2"
"CA","B3",49.89,2200,1,24,2044,"Agency 2"
"TX","B3",62.37,2073,0,31,1923,"Agency 2"
"NJ","B3",38.53,1583,0,11,1530,"Agency 2"
"DC","B3",31.07,1041,2,10,975,"Agency 8"
"GA","B3",35.09,1897,4,33,1837,"Agency 8"
"CA","B3",53.82,2033,4,19,1976,"Agency 8"
"MO","B3",51.06,1643,1,20,1570,"Agency 8"
"TX","B3",26.84,1148,2,8,993,"Agency 2"
"CO","B3",32.05,1047,0,9,982,"Agency 2"
"TX","B3",31,1638,2,13,1381,"Agency 2"
"TX","B3",19.03,824,1,3,802,"Agency 3"
"FL","B3",0,0,0,0,0,"Agency 3"
"TN","B3",38.81,1830,2,7,1776,"Agency 8"
"TN","B3",26.57,1191,2,4,1129,"Agency 8"
"OH","B3",32.31,1954,0,14,1856,"Agency 2"
"FL","B3",53.58,2184,5,22,2146,"Agency 8"
"FL","B3",36.83,1763,1,6,1632,"Agency 3"
"TX","B3",17.7,521,1,5,492,"Agency 3"
"OH","B3",23.85,1480,2,7,1402,"Agency 2"
"VA","B3",24.68,1111,0,7,1023,"Agency 8"
"TN","B3",17.29,816,0,4,776,"Agency 4"
"SC","B3",31.12,1771,2,13,1676,"Agency 2"
"CA","B3",96.34,5036,4,27,4760,"Agency 3"
"IL","B3",16.07,420,0,3,391,"Agency 2"
"WA","B3",0,0,0,0,0,"Agency 3"
"OK","B3",32.19,1496,1,7,1312,"Agency 2"
"TX","B3",48.35,1464,2,20,1408,"Agency 3"
"NC","B3",67.32,3211,8,40,2996,"Agency 3"
"TX","B3",15.43,599,2,2,547,"Agency 4"
"CA","B3",65.94,2600,2,13,2334,"Agency 3"
"NJ","B3",43.52,1475,3,10,1319,"Agency 2"
"CT","B3",0,0,0,0,0,"Agency 3"
"CA","B3",47.99,2120,2,19,1980,"Agency 2"
"CA","B3",49.34,2276,0,25,2073,"Agency 2"
"VA","B3",24.49,1004,0,6,900,"Agency 8"
"VA","B3",29.32,2150,1,7,1812,"Agency 3"
"MO","B3",57.42,2460,2,27,2377,"Agency 8"
"OH","B3",23.44,1213,2,6,1123,"Agency 2"
"OH","B3",32.59,1785,3,22,1714,"Agency 2"
"CA","B3",16.2,751,0,3,718,"Agency 2"
"CT","B3",48.51,3085,1,12,2983,"Agency 3"
"TX","B3",12.1,314,1,4,291,"Agency 4"
"CA","B3",48.67,2489,4,50,2345,"Agency 2"
"CA","B3",20.18,1179,1,12,1095,"Agency 3"
"CA","B3",49.63,1322,1,14,1200,"Agency 2"
"TX","B3",36.17,1543,4,9,1380,"Agency 3"
"CA","B3",80.5,4063,0,9,3871,"Agency 3"
"CA","B3",58.64,1776,2,18,1736,"Agency 8"
"CA","B3",49,1771,1,15,1683,"Agency 2"
"MN","B3",0,0,0,0,0,"Agency 3"
"TN","B3",0,0,0,0,0,"Agency 4"
"VA","B3",49.57,2394,3,33,2254,"Agency 8"
"GA","B3",45.56,1868,0,36,1818,"Agency 8"
"CA","B3",42.82,2505,8,42,2338,"Agency 3"
"TN","B3",24.75,1349,3,7,1261,"Agency 8"
"TN","B3",49.78,2088,0,30,1928,"Agency 2"
"MO","B3",28.32,1142,1,14,1068,"Agency 3"
"GA","B3",48.98,3556,6,54,3311,"Agency 2"
"TX","B3",34.67,1248,3,17,1179,"Agency 3"
"FL","B3",48.29,3012,5,36,2938,"Agency 8"
"GA","B3",47.96,2275,5,12,2242,"Agency 8"
"CA","B3",67.37,4094,4,29,4001,"Agency 8"
"OH","B3",24.29,1361,2,7,1287,"Agency 2"
"VA","B3",33.64,1624,0,12,1555,"Agency 3"
"CA","B3",23.85,1220,1,4,1198,"Agency 3"
"NC","B3",0,0,0,0,0,"Agency 3"
"VA","B3",31.78,1681,1,6,1598,"Agency 3"
"GA","B3",79.02,4377,12,43,4133,"Agency 2"
"CA","B3",49.76,2021,2,42,1948,"Agency 8"
"WA","B3",27.11,854,1,4,796,"Agency 3"
"CA","B3",30.9,1748,2,12,1668,"Agency 3"
"GA","B3",27.88,1053,2,9,988,"Agency 2"
"MO","B3",53.77,4110,6,18,3903,"Agency 8"
"TX","B3",16.95,880,2,8,810,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"CO","B3",32.33,867,1,6,823,"Agency 3"
"NY","B3",0,0,0,0,0,"Agency 3"
"TX","B3",51.27,2875,2,11,2684,"Agency 3"
"VA","B3",49.74,1465,6,17,1394,"Agency 3"
"CT","B3",5.57,204,0,1,201,"Agency 6"
"CA","B3",24.89,675,0,5,622,"Agency 3"
"OK","B3",32.62,1705,2,12,1610,"Agency 2"
"CO","B3",32.58,1858,0,12,1728,"Agency 2"
"TX","B3",46.75,2360,0,17,2258,"Agency 8"
"TX","B3",22.38,1050,1,9,1011,"Agency 8"
"MO","B3",27.23,1444,2,16,1346,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",74.96,4554,1,55,4437,"Agency 3"
"CO","B3",34.12,1191,1,16,1109,"Agency 2"
"CO","B3",19.01,614,1,7,600,"Agency 3"
"TX","B3",55.13,2445,3,25,2340,"Agency 3"
"VA","B3",12.2,764,6,13,733,"Agency 3"
"TN","B3",0,0,0,0,0,"Agency 4"
"VA","B3",12.27,647,2,8,621,"Agency 3"
"CO","B3",36.63,1169,0,11,1027,"Agency 6"
"CA","B3",47.43,1679,0,8,1614,"Agency 8"
"NJ","B3",35.1,1275,3,9,1239,"Agency 2"
"FL","B3",36.53,1513,2,7,1409,"Agency 3"
"MN","B3",9.35,386,0,4,370,"Agency 3"
"CA","B3",15.98,814,1,7,791,"Agency 3"
"WA","B3",35.01,1824,0,9,1766,"Agency 3"
"CA","B3",49.3,1685,2,11,1615,"Agency 8"
"FL","B3",32.38,1839,3,16,1789,"Agency 8"
"MI","B3",31.79,1535,10,44,1429,"Agency 3"
"CA","B3",16.81,1090,0,2,1060,"Agency 3"
"IL","B3",37.91,1583,3,35,1502,"Agency 2"
"CA","B3",0,0,0,0,0,"Agency 3"
"TX","B3",50.7,1968,9,30,1569,"Agency 2"
"CO","B3",37.87,1283,0,7,1027,"Agency 6"
"VA","B3",31.36,1700,3,16,1571,"Agency 2"
"TX","B3",22.85,1181,0,10,1082,"Agency 3"
"VA","B3",33.62,1263,1,18,1217,"Agency 8"
"VA","B3",35.35,1740,3,29,1676,"Agency 8"
"CA","B3",51.38,1982,6,23,1899,"Agency 3"
"CA","B3",51.39,2187,2,7,2110,"Agency 8"
"TX","B3",32.57,2204,0,8,2049,"Agency 2"
"TX","B3",62.76,2475,3,18,2296,"Agency 3"
"OK","B3",30.92,1525,3,13,1380,"Agency 2"
"CA","B3",29.66,1337,1,7,1264,"Agency 3"
"NC","B3",9.11,330,0,5,310,"Agency 3"
"NY","B3",30.09,1360,3,19,1343,"Agency 3"
"TX","B3",32.49,2227,1,12,2033,"Agency 8"
"CA","B3",46.88,1627,1,8,1582,"Agency 3"
"NY","B3",24.36,1441,3,30,1440,"Agency 3"
"TX","B3",15.2,684,1,13,653,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"MO","B3",53.05,2893,3,50,2767,"Agency 8"
"FL","B3",52.19,2927,3,53,2767,"Agency 8"
"VA","B3",0,0,0,0,0,"Agency 3"
"GA","B3",50.85,2076,3,15,2021,"Agency 8"
"VA","B3",36.03,1657,3,16,1605,"Agency 3"
"VA","B3",30.5,2657,9,17,2545,"Agency 3"
"GA","B3",37.84,1368,1,10,1219,"Agency 2"
"NJ","B3",31.91,1361,6,17,1324,"Agency 3"
"VA","B3",23.6,1338,4,10,1300,"Agency 3"
"OH","B3",24.39,1443,0,6,1315,"Agency 2"
"VA","B3",25.42,1463,1,9,1266,"Agency 3"
"CA","B3",49.15,1799,1,13,1544,"Agency 2"
"NY","B3",13.5,784,2,4,762,"Agency 2"
"CA","B3",39.8,2415,5,20,2389,"Agency 3"
"CO","B3",0.47,20,0,0,20,"Agency 6"
"VA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",1.93,149,0,1,144,"Agency 3"
"OH","B3",41.19,1960,1,12,1718,"Agency 2"
"VA","B3",32.69,1399,2,11,1354,"Agency 8"
"VA","B3",0,0,0,0,0,"Agency 3"
"TX","B3",41.17,1866,2,10,1735,"Agency 3"
"VA","B3",12.59,904,3,15,861,"Agency 3"
"MI","B3",8.1,353,0,2,335,"Agency 4"
"CA","B3",19.44,1062,1,15,1049,"Agency 3"
"MD","B3",16.19,1398,1,4,1283,"Agency 8"
"NJ","B3",38.16,1462,0,3,1314,"Agency 2"
"WA","B3",0,0,0,0,0,"Agency 3"
"TX","B3",48.56,2267,1,10,2050,"Agency 2"
"CA","B3",46.14,2769,1,25,2490,"Agency 2"
"TX","B3",26.71,1097,2,23,1005,"Agency 3"
"CA","B3",31.75,1699,0,4,1591,"Agency 2"
"TX","B3",30,1742,2,3,1667,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"TX","B3",31.53,1424,0,7,1088,"Agency 2"
"TX","B3",24.34,1194,3,9,1088,"Agency 3"
"GA","B3",25.87,986,1,6,953,"Agency 4"
"TN","B3",32.34,1736,1,7,1618,"Agency 2"
"CA","B3",41.62,2692,1,12,2556,"Agency 2"
"TN","B3",48.84,2450,2,23,2270,"Agency 2"
"CA","B3",49.8,1851,1,28,1801,"Agency 8"
"NJ","B3",23.78,1353,2,4,1287,"Agency 3"
"CA","B3",69.08,2915,0,13,2813,"Agency 8"
"GA","B3",14.43,917,1,4,900,"Agency 4"
"MI","B3",18.55,749,0,3,710,"Agency 4"
"TX","B3",19.64,629,1,8,581,"Agency 2"
"MI","B3",19.51,658,1,3,619,"Agency 4"
"FL","B3",16.7,986,2,15,921,"Agency 3"
"GA","B3",20.51,862,1,5,825,"Agency 4"
"CA","B3",34.48,2632,2,11,2594,"Agency 3"
"TX","B3",51.95,2003,0,6,1763,"Agency 3"
"VA","B3",49.06,2273,2,15,2176,"Agency 3"
"NC","B3",29.51,1862,3,9,1759,"Agency 3"
"NY","B3",24.69,1513,2,24,1503,"Agency 3"
"MD","B3",31.43,2016,1,19,1788,"Agency 8"
"VA","B3",14.29,687,3,8,659,"Agency 3"
"TX","B3",33.21,1316,3,17,1206,"Agency 3"
"CA","B3",70.76,2719,2,20,2531,"Agency 2"
"CA","B3",35.46,1736,3,23,1684,"Agency 8"
"CA","B3",52.37,1841,3,24,1711,"Agency 3"
"NE","B3",76.53,4714,6,50,4472,"Agency 2"
"GA","B3",71.25,3704,2,57,3425,"Agency 2"
"CA","B3",50.19,1310,0,9,1052,"Agency 2"
"NY","B3",32.2,1574,1,13,1471,"Agency 2"
"OH","B3",24.37,927,0,4,867,"Agency 2"
"CA","B3",48.08,1796,0,12,1611,"Agency 2"
"FL","B3",4.99,203,1,2,195,"Agency 3"
"NY","B3",31.92,1306,1,6,1264,"Agency 2"
"NC","B3",32.03,1486,2,5,1428,"Agency 3"
"CA","B3",32.35,1254,1,8,1148,"Agency 2"
"MI","B3",5.62,159,0,2,153,"Agency 4"
"MD","B3",31.74,2972,7,90,2769,"Agency 8"
"NC","B3",32.58,1292,5,12,1213,"Agency 3"
"TX","B3",31.95,1139,0,5,1033,"Agency 3"
"GA","B3",10,417,0,3,407,"Agency 4"
"NJ","B3",34.91,1448,4,12,1421,"Agency 3"
"TX","B3",37.93,1220,4,17,1155,"Agency 3"
"TX","B3",32.41,1119,3,14,1071,"Agency 3"
"TN","B3",0,0,0,0,0,"Agency 3"
"CA","B3",49.95,2147,3,30,1944,"Agency 2"
"CA","B3",19.35,860,0,5,834,"Agency 3"
"CA","B3",68.86,1885,4,13,1722,"Agency 3"
"CO","B3",32.51,1493,3,13,1440,"Agency 2"
"VA","B3",50.7,2087,2,19,1959,"Agency 8"
"CA","B3",16.16,860,0,5,840,"Agency 3"
"CA","B3",30.72,896,0,6,819,"Agency 2"
"TN","B3",49.1,2768,7,32,2629,"Agency 2"
"WA","B3",30.1,1670,2,11,1616,"Agency 3"
"CA","B3",49.95,1829,6,44,1717,"Agency 8"
"IL","B3",149.42,5854,6,35,5481,"Agency 2"
"CA","B3",52.38,2269,3,26,2078,"Agency 2"
"NC","B3",28.83,1988,7,16,1952,"Agency 3"
"TX","B3",12.25,439,0,2,411,"Agency 4"
"IL","B3",145.33,4944,2,14,4487,"Agency 2"
"TX","B3",54.38,2604,0,15,2429,"Agency 3"
"CT","B3",53.04,2552,3,13,2363,"Agency 3"
"OH","B3",41.46,1752,1,11,1606,"Agency 2"
"CO","B3",31.88,1410,0,10,1342,"Agency 2"
"IL","B3",15.85,485,0,1,439,"Agency 2"
"TX","B3",7.83,466,0,0,458,"Agency 4"
"CO","B3",38.77,1653,2,27,1595,"Agency 2"
"MI","B3",31.82,1400,10,53,1267,"Agency 3"
"NE","B3",75.33,5405,7,45,4951,"Agency 2"
"TX","B3",32.8,1783,2,8,1675,"Agency 3"
"CA","B3",32.07,1482,2,12,1455,"Agency 3"
"CA","B3",57.4,2788,3,12,2696,"Agency 3"
"MI","B3",24.32,1318,1,6,1231,"Agency 3"
"NC","B3",48.15,2035,3,20,1879,"Agency 3"
"CA","B3",2.99,209,0,1,191,"Agency 3"
"TX","B3",39.47,1878,5,12,1780,"Agency 8"
"VA","B3",12.33,693,2,5,646,"Agency 3"
"TX","B3",23.51,1338,1,39,1265,"Agency 3"
"CA","B3",47.19,2002,1,7,1823,"Agency 3"
"VA","B3",38.14,1953,1,15,1842,"Agency 3"
"MO","B3",54.15,2610,1,23,2546,"Agency 8"
"CA","B3",47.81,2211,0,30,2072,"Agency 2"
"CA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",32.61,2137,3,8,2084,"Agency 3"
"VA","B3",25.27,1347,0,13,1291,"Agency 3"
"MI","B3",32.46,1621,1,13,1548,"Agency 3"
"GA","B3",38.59,838,3,21,803,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"MI","B3",24.74,1267,0,4,1211,"Agency 3"
"WA","B3",28.45,1645,1,10,1585,"Agency 3"
"FL","B3",49.04,2556,4,13,2439,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"MN","B3",8.75,402,1,4,388,"Agency 3"
"TX","B3",9.74,292,0,11,287,"Agency 3"
"CA","B3",31.56,1583,3,17,1472,"Agency 2"
"CA","B3",16.58,1346,0,3,1297,"Agency 3"
"VA","B3",11.66,615,2,9,589,"Agency 3"
"MN","B3",8.8,381,0,3,373,"Agency 3"
"CA","B3",32.82,1538,1,8,1492,"Agency 8"
"CT","B3",28.22,716,1,9,586,"Agency 6"
"SC","B3",15.83,608,0,7,553,"Agency 2"
"MO","B3",53.54,3138,8,77,2956,"Agency 8"
"OK","B3",31.99,1940,2,12,1740,"Agency 2"
"NJ","B3",39.36,1581,4,14,1488,"Agency 2"
"GA","B3",20.5,1012,1,2,977,"Agency 4"
"NJ","B3",17.11,667,0,5,647,"Agency 3"
"CA","B3",47.22,2540,9,39,2399,"Agency 3"
"CA","B3",24.5,979,2,13,934,"Agency 3"
"NY","B3",26.87,1080,2,19,1074,"Agency 3"
"CA","B3",40.81,2769,4,9,2473,"Agency 3"
"FL","B3",27.7,2018,1,9,1904,"Agency 3"
"CA","B3",49.11,1854,1,23,1776,"Agency 2"
"TX","B3",48.32,2153,1,6,1957,"Agency 8"
"FL","B3",33.93,1895,1,7,1819,"Agency 3"
"VA","B3",35.62,2108,2,14,1992,"Agency 8"
"VA","B3",25.73,1918,4,15,1854,"Agency 3"
"FL","B3",13.67,970,2,11,947,"Agency 3"
"VA","B3",52.77,3295,5,40,3107,"Agency 8"
"CO","B3",6.55,174,1,3,169,"Agency 3"
"CA","B3",16.02,1236,1,10,1201,"Agency 3"
"NY","B3",66.01,2309,1,12,2192,"Agency 2"
"TX","B3",12.99,446,1,5,421,"Agency 4"
"CA","B3",33.57,2091,2,20,2004,"Agency 3"
"VA","B3",34.43,1613,3,6,1447,"Agency 3"
"VA","B3",23.94,1392,1,4,1315,"Agency 3"
"NJ","B3",39.97,2127,3,16,1986,"Agency 2"
"IL","B3",149.72,6833,6,26,6510,"Agency 2"
"TX","B3",20.06,857,1,4,804,"Agency 2"
"CA","B3",1.95,131,0,0,122,"Agency 3"
"MN","B3",10.76,308,0,2,299,"Agency 3"
"MI","B3",0,0,0,0,0,"Agency 4"
"MN","B3",0,0,0,0,0,"Agency 3"
"TX","B3",32.05,742,2,13,705,"Agency 3"
"NC","B3",50.8,2007,7,20,1855,"Agency 3"
"MI","B3",0,0,0,0,0,"Agency 4"
"VA","B3",45.65,2286,1,17,2188,"Agency 3"
"CA","B3",20.71,1104,1,6,1061,"Agency 3"
"CA","B3",60.92,2677,2,9,2646,"Agency 3"
"TX","B3",2.41,41,1,3,33,"Agency 3"
"CA","B3",47.4,6179,5,40,6076,"Agency 3"
"GA","B3",30.6,1365,2,21,1294,"Agency 2"
"MI","B3",0,0,0,0,0,"Agency 4"
"TN","B3",50.92,1907,4,31,1733,"Agency 2"
"FL","B3",70.06,3101,9,55,2977,"Agency 8"
"CT","B3",37.61,1999,1,13,1907,"Agency 3"
"CO","B3",8.32,416,0,2,402,"Agency 3"
"TX","B3",20.5,662,1,4,579,"Agency 2"
"NJ","B3",24.4,1329,0,8,1222,"Agency 2"
"GA","B3",40.03,1778,2,10,1750,"Agency 8"
"TX","B3",0,0,0,0,0,"Agency 3"
"VA","B3",39.24,2191,1,29,2124,"Agency 8"
"NC","B3",48.68,4406,11,58,4187,"Agency 8"
"CA","B3",70.74,3642,2,7,3529,"Agency 3"
"CA","B3",67.64,2760,9,22,2731,"Agency 3"
"CA","B3",18.33,438,1,5,425,"Agency 3"
"CA","B3",16.12,864,0,10,803,"Agency 2"
"WA","B3",5.71,190,0,0,184,"Agency 3"
"CA","B3",6.29,264,0,2,258,"Agency 3"
"TX","B3",12.02,457,0,4,413,"Agency 4"
"GA","B3",43.01,1859,2,10,1823,"Agency 8"
"TX","B3",20.01,848,1,11,821,"Agency 2"
"TX","B3",52.39,1736,2,26,1676,"Agency 3"
"CA","B3",49.6,1552,3,13,1392,"Agency 2"
"CO","B3",23.77,733,0,5,681,"Agency 6"
"SC","B3",15.36,631,0,2,603,"Agency 2"
"MO","B3",32.63,1916,4,16,1790,"Agency 3"
"NJ","B3",0,0,0,0,0,"Agency 3"
"CA","B3",3.07,175,0,0,165,"Agency 3"
"CA","B3",41.33,1624,0,11,1495,"Agency 2"
"VA","B3",11.8,825,1,5,782,"Agency 3"
"CA","B3",81.16,4535,1,12,4389,"Agency 3"
"GA","B3",49.9,2247,1,11,2178,"Agency 8"
"CA","B3",59.43,2645,2,49,2571,"Agency 8"
"FL","B3",49.73,2466,3,22,2416,"Agency 8"
"TN","B3",49.37,3106,2,36,2938,"Agency 2"
"DC","B3",34.08,1589,2,8,1571,"Agency 8"
"NC","B3",56.43,2822,2,6,2745,"Agency 3"
"CA","B3",55.75,2835,2,17,2721,"Agency 2"
"TX","B3",31.31,1390,0,12,1234,"Agency 2"
